TIMESTAMP,Global BsAs [W/m2],Difusa BsAs [W/m2],Global Ush [W/m2],Difusa Ush [W/m2]
2024-08-05 00:00:00,-1.736,-1.988,-0.602,-0.382
2024-08-05 00:01:00,-1.736,-1.988,-0.602,-0.382
2024-08-05 00:02:00,-1.736,-1.789,-0.602,-0.382
2024-08-05 00:03:00,-1.736,-1.392,-0.602,-0.382
2024-08-05 00:04:00,-1.736,-1.392,-0.602,-0.382
2024-08-05 00:05:00,-1.736,-1.392,-0.602,-0.382
2024-08-05 00:06:00,-1.941,-1.988,-0.602,-0.382
2024-08-05 00:07:00,-2.043,-1.988,-0.602,-0.382
2024-08-05 00:08:00,-2.043,-1.988,-0.602,-0.382
2024-08-05 00:09:00,-2.043,-1.988,-0.602,-0.382
2024-08-05 00:10:00,-2.043,-1.988,-0.602,-0.382
2024-08-05 00:11:00,-2.247,-1.988,-0.602,-0.382
2024-08-05 00:12:00,-2.758,-1.988,-0.602,-0.382
2024-08-05 00:13:00,-2.758,-1.988,-0.602,-0.382
2024-08-05 00:14:00,-2.758,-2.187,-0.602,-0.382
2024-08-05 00:15:00,-2.758,-2.187,-0.602,-0.382
2024-08-05 00:16:00,-2.758,-2.386,-0.602,-0.382
2024-08-05 00:17:00,-2.758,-2.584,-0.602,-0.382
2024-08-05 00:18:00,-2.758,-2.386,-0.602,-0.382
2024-08-05 00:19:00,-2.758,-2.386,-0.602,-0.382
2024-08-05 00:20:00,-2.758,-1.988,-0.602,-0.382
2024-08-05 00:21:00,-2.758,-2.187,-0.602,-0.382
2024-08-05 00:22:00,-2.758,-2.584,-0.602,-0.382
2024-08-05 00:23:00,-2.758,-2.584,-0.602,-0.382
2024-08-05 00:24:00,-2.758,-2.584,-0.602,-0.382
2024-08-05 00:25:00,-2.758,-2.584,-0.602,-0.382
2024-08-05 00:26:00,-2.758,-2.584,-0.602,-0.382
2024-08-05 00:27:00,-2.758,-2.584,-0.602,-0.382
2024-08-05 00:28:00,-2.758,-2.584,-0.602,-0.382
2024-08-05 00:29:00,-2.758,-1.988,-0.602,-0.382
2024-08-05 00:30:00,-2.758,-1.988,-0.602,-0.382
2024-08-05 00:31:00,-2.758,-1.988,-0.602,-0.382
2024-08-05 00:32:00,-2.758,-2.187,-0.602,-0.382
2024-08-05 00:33:00,-2.758,-2.584,-0.602,-0.382
2024-08-05 00:34:00,-2.758,-2.584,-0.602,-0.382
2024-08-05 00:35:00,-2.758,-2.584,-0.803,-0.382
2024-08-05 00:36:00,-2.758,-2.584,-0.803,-0.382
2024-08-05 00:37:00,-2.758,-2.584,-0.803,-0.382
2024-08-05 00:38:00,-2.758,-2.783,-0.803,-0.382
2024-08-05 00:39:00,-2.758,-2.783,-0.803,-0.382
2024-08-05 00:40:00,-2.758,-2.584,-0.602,-0.382
2024-08-05 00:41:00,-2.758,-2.584,-0.602,-0.382
2024-08-05 00:42:00,-2.758,-2.584,-0.602,-0.382
2024-08-05 00:43:00,-2.758,-2.584,-0.602,-0.382
2024-08-05 00:44:00,-2.758,-2.584,-0.602,-0.382
2024-08-05 00:45:00,-2.758,-2.584,-0.602,-0.382
2024-08-05 00:46:00,-2.758,-2.584,-0.602,-0.382
2024-08-05 00:47:00,-2.758,-2.584,-0.602,-0.382
2024-08-05 00:48:00,-2.860,-2.584,-0.803,-0.382
2024-08-05 00:49:00,-2.758,-1.988,-0.803,-0.382
2024-08-05 00:50:00,-2.758,-1.988,-0.602,-0.382
2024-08-05 00:51:00,-2.758,-1.988,-0.602,-0.382
2024-08-05 00:52:00,-2.758,-1.988,-0.602,-0.382
2024-08-05 00:53:00,-2.758,-1.988,-0.602,-0.382
2024-08-05 00:54:00,-2.758,-1.988,-0.602,-0.382
2024-08-05 00:55:00,-2.758,-1.988,-0.602,-0.382
2024-08-05 00:56:00,-2.758,-2.386,-0.602,-0.382
2024-08-05 00:57:00,-2.758,-2.386,-0.803,-0.382
2024-08-05 00:58:00,-2.758,-2.584,-0.602,-0.382
2024-08-05 00:59:00,-2.758,-2.584,-0.602,-0.382
2024-08-05 01:00:00,-2.758,-2.584,-1.004,-0.382
2024-08-05 01:01:00,-2.758,-2.584,-0.602,-0.382
2024-08-05 01:02:00,-2.758,-2.584,-0.602,-0.510
2024-08-05 01:03:00,-2.758,-2.584,-0.602,-0.382
2024-08-05 01:04:00,-2.758,-2.982,-0.602,-0.382
2024-08-05 01:05:00,-2.758,-2.584,-0.602,-0.382
2024-08-05 01:06:00,-2.758,-2.584,-0.602,-0.382
2024-08-05 01:07:00,-2.758,-2.386,-0.602,-0.382
2024-08-05 01:08:00,-2.758,-1.988,-0.602,-0.382
2024-08-05 01:09:00,-2.758,-1.988,-0.602,-0.382
2024-08-05 01:10:00,-2.758,-1.988,-0.602,-0.382
2024-08-05 01:11:00,-2.758,-1.988,-0.602,-0.382
2024-08-05 01:12:00,-2.758,-2.187,-0.602,-0.382
2024-08-05 01:13:00,-2.758,-2.187,-0.602,-0.382
2024-08-05 01:14:00,-2.758,-2.187,-0.602,-0.382
2024-08-05 01:15:00,-2.758,-1.988,-0.602,-0.382
2024-08-05 01:16:00,-2.758,-1.988,-0.602,-0.382
2024-08-05 01:17:00,-2.758,-1.988,-0.602,-0.382
2024-08-05 01:18:00,-2.758,-1.988,-0.602,-0.382
2024-08-05 01:19:00,-2.758,-1.988,-0.602,-0.382
2024-08-05 01:20:00,-2.758,-1.988,-0.602,-0.382
2024-08-05 01:21:00,-2.758,-1.988,-0.602,-0.382
2024-08-05 01:22:00,-2.758,-1.988,-0.602,-0.382
2024-08-05 01:23:00,-2.758,-1.988,-0.602,-0.382
2024-08-05 01:24:00,-2.758,-1.988,-0.602,-0.382
