TIMESTAMP,Global BsAs [W/m2],Difusa BsAs [W/m2],Global Ush [W/m2],Difusa Ush [W/m2]
2025-06-02 00:00:00,-2.758,-1.988,0.201,-1.656
2025-06-02 00:01:00,-2.758,-1.988,0.000,-1.656
2025-06-02 00:02:00,-2.758,-1.988,0.000,-1.656
2025-06-02 00:03:00,-2.758,-1.988,0.000,-1.656
2025-06-02 00:04:00,-2.758,-1.988,0.000,-1.656
2025-06-02 00:05:00,-2.758,-1.988,-0.602,-1.656
2025-06-02 00:06:00,-2.758,-1.988,-0.803,-1.656
2025-06-02 00:07:00,-2.758,-1.988,-1.004,-1.529
2025-06-02 00:08:00,-2.758,-1.988,-1.406,-1.401
2025-06-02 00:09:00,-2.758,-1.988,-1.406,-1.656
2025-06-02 00:10:00,-2.758,-2.584,-1.406,-1.656
2025-06-02 00:11:00,-2.962,-2.783,-1.406,-1.656
2025-06-02 00:12:00,-3.269,-3.380,-0.803,-1.656
2025-06-02 00:13:00,-3.064,-3.380,-0.602,-1.529
2025-06-02 00:14:00,-3.064,-3.380,-0.602,-1.656
2025-06-02 00:15:00,-3.064,-3.181,-0.602,-1.529
2025-06-02 00:16:00,-3.064,-2.783,-0.602,-1.656
2025-06-02 00:17:00,-2.758,-2.584,-0.602,-1.656
2025-06-02 00:18:00,-2.758,-2.187,-0.602,-1.529
2025-06-02 00:19:00,-2.758,-1.988,-0.602,-1.274
2025-06-02 00:20:00,-2.758,-1.988,-0.602,-1.529
2025-06-02 00:21:00,-2.758,-1.988,-0.602,-1.401
2025-06-02 00:22:00,-2.758,-1.988,-1.205,-1.274
2025-06-02 00:23:00,-2.758,-1.988,-1.406,-1.401
2025-06-02 00:24:00,-2.758,-2.187,-1.406,-1.656
2025-06-02 00:25:00,-2.758,-2.584,-1.406,-1.401
2025-06-02 00:26:00,-2.758,-2.386,-1.406,-1.401
2025-06-02 00:27:00,-2.758,-1.988,-1.406,-1.401
2025-06-02 00:28:00,-2.758,-1.988,-1.406,-1.274
2025-06-02 00:29:00,-2.758,-2.584,-1.406,-1.401
2025-06-02 00:30:00,-2.758,-2.584,-1.406,-1.274
2025-06-02 00:31:00,-2.758,-2.584,-1.406,-1.529
2025-06-02 00:32:00,-2.758,-2.584,-1.406,-1.529
2025-06-02 00:33:00,-2.758,-2.187,-0.803,-1.529
2025-06-02 00:34:00,-2.656,-1.988,-0.602,-1.529
2025-06-02 00:35:00,-2.043,-1.988,-1.205,-1.146
2025-06-02 00:36:00,-2.043,-1.988,-1.406,-1.529
2025-06-02 00:37:00,-2.043,-1.988,-1.606,-1.401
2025-06-02 00:38:00,-2.043,-1.988,-2.209,-1.656
2025-06-02 00:39:00,-2.554,-1.988,-2.610,-1.656
2025-06-02 00:40:00,-2.656,-1.988,-2.610,-1.656
2025-06-02 00:41:00,-2.247,-1.988,-2.610,-1.656
2025-06-02 00:42:00,-2.043,-1.988,-2.410,-1.656
2025-06-02 00:43:00,-2.145,-1.988,-2.008,-1.656
2025-06-02 00:44:00,-2.349,-1.988,-1.807,-1.656
2025-06-02 00:45:00,-2.554,-1.988,-1.606,-1.656
2025-06-02 00:46:00,-2.043,-1.988,-1.406,-1.656
2025-06-02 00:47:00,-2.043,-1.988,-1.406,-1.656
2025-06-02 00:48:00,-2.043,-1.988,-1.406,-1.656
2025-06-02 00:49:00,-2.043,-1.988,-1.406,-1.656
2025-06-02 00:50:00,-2.043,-1.988,-1.807,-1.656
2025-06-02 00:51:00,-2.043,-1.988,-1.807,-1.656
2025-06-02 00:52:00,-2.043,-1.988,-2.008,-1.656
2025-06-02 00:53:00,-2.043,-1.988,-2.008,-1.656
2025-06-02 00:54:00,-2.043,-1.988,-1.807,-1.783
2025-06-02 00:55:00,-2.043,-1.988,-1.807,-1.656
2025-06-02 00:56:00,-2.043,-1.789,-2.008,-1.656
2025-06-02 00:57:00,-2.043,-1.392,-2.008,-1.656
2025-06-02 00:58:00,-2.043,-1.392,-1.807,-1.783
2025-06-02 00:59:00,-2.043,-1.392,-1.406,-1.911
2025-06-02 01:00:00,-2.043,-1.392,-1.406,-1.783
2025-06-02 01:01:00,-2.043,-1.392,-1.406,-1.783
2025-06-02 01:02:00,-2.043,-1.789,-1.406,-1.783
2025-06-02 01:03:00,-2.043,-1.988,-1.406,-1.783
2025-06-02 01:04:00,-2.043,-1.988,-1.406,-1.783
2025-06-02 01:05:00,-2.043,-1.988,-1.406,-1.783
2025-06-02 01:06:00,-2.043,-1.988,-1.406,-1.783
2025-06-02 01:07:00,-2.043,-1.988,-2.008,-1.656
2025-06-02 01:08:00,-2.451,-1.988,-2.610,-1.656
2025-06-02 01:09:00,-2.758,-1.988,-2.610,-1.656
2025-06-02 01:10:00,-2.758,-1.988,-2.610,-1.656
2025-06-02 01:11:00,-2.758,-1.988,-2.610,-1.656
2025-06-02 01:12:00,-2.758,-1.988,-2.610,-1.656
2025-06-02 01:13:00,-2.758,-1.988,-2.610,-1.656
2025-06-02 01:14:00,-2.758,-1.988,-2.008,-1.656
2025-06-02 01:15:00,-2.758,-1.988,-1.606,-1.656
2025-06-02 01:16:00,-2.758,-1.988,-1.606,-1.656
2025-06-02 01:17:00,-2.758,-1.988,-1.406,-1.656
2025-06-02 01:18:00,-2.656,-1.988,-1.406,-1.656
2025-06-02 01:19:00,-2.043,-1.988,-1.406,-1.656
2025-06-02 01:20:00,-2.043,-1.988,-1.406,-1.656
2025-06-02 01:21:00,-2.451,-1.988,-1.406,-1.656
2025-06-02 01:22:00,-2.656,-1.988,-1.606,-1.656
2025-06-02 01:23:00,-2.043,-1.988,-1.606,-1.656
2025-06-02 01:24:00,-2.043,-1.988,-1.406,-1.656
2025-06-02 01:25:00,-2.349,-1.988,-1.606,-1.656
2025-06-02 01:26:00,-2.451,-1.988,-1.807,-1.656
2025-06-02 01:27:00,-2.349,-1.988,-2.008,-1.783
2025-06-02 01:28:00,-2.247,-1.988,-1.406,-1.656
2025-06-02 01:29:00,-2.758,-1.988,-1.606,-1.783
2025-06-02 01:30:00,-2.656,-1.988,-1.406,-1.656
2025-06-02 01:31:00,-2.043,-1.988,-1.406,-1.656
2025-06-02 01:32:00,-2.043,-1.988,-1.406,-1.783
2025-06-02 01:33:00,-2.043,-1.988,-1.406,-1.656
2025-06-02 01:34:00,-2.043,-1.988,-1.406,-1.656
2025-06-02 01:35:00,-2.043,-1.988,-1.406,-1.656
2025-06-02 01:36:00,-2.043,-1.988,-1.406,-1.656
2025-06-02 01:37:00,-2.656,-1.988,-1.406,-1.656
2025-06-02 01:38:00,-2.656,-1.988,-1.406,-1.656
2025-06-02 01:39:00,-2.656,-1.988,-1.406,-1.656
2025-06-02 01:40:00,-2.758,-1.988,-1.606,-1.656
2025-06-02 01:41:00,-2.758,-1.988,-1.406,-1.656
2025-06-02 01:42:00,-2.758,-1.988,-1.406,-1.656
